	Line1	Line2	Center	Line3	Line4
878.4	0.247967185	0.400998932	0.582088169	0.289006791	0.485064484
878.45	-0.009239957	0.533119509	0.750668426	0.426709111	0.254178138
878.5	0.1105969	0.458346075	0.805632677	0.603381442	0.336463822
878.55	0.230418757	0.383572631	0.86059692	0.780054783	0.418749535
878.6	0.407734614	0.314551176	0.839877157	0.675340135	0.510037278
878.65	0.58503647	0.24553071	0.819142387	0.570625497	0.60132505
878.7	0.449319325	0.271892233	0.74181161	0.37982087	0.570695852
878.75	0.31360218	0.298254746	0.664481826	0.189000253	0.540050684
878.8	0.226072034	0.459763248	0.488565036	0.240169647	0.237998545
878.85	0.138525887	0.621271739	0.312633238	0.291354052	-0.064054564
878.9	0.28173974	0.397084219	0.290296434	0.452890466	-0.027026643
878.95	0.424952592	0.172896689	0.267974622	0.614441892	0.009986307
879	0.511815444	0.227548148	0.327454804	0.736000328	0.101000287
879.05	0.598678296	0.282199597	0.386949979	0.857557774	0.192013297
879.1	0.638132146	0.448042034	0.436162147	0.809469231	0.206870336
879.15	0.677584996	0.613884461	0.485373308	0.761379699	0.221743405
879.2	0.576337846	0.605013877	0.552635462	0.596775177	0.213467503
879.25	0.475089695	0.596127283	0.61988261	0.432154665	0.205207631
879.3	0.330552543	0.602896677	0.61930475	0.431734164	0.343691789
879.35	0.186031391	0.609651061	0.618725884	0.431313674	0.482175976
879.4	0.188467238	0.514125435	0.548690011	0.365463194	0.489175193
879.45	0.190903085	0.418599797	0.47866913	0.299597724	0.49617444
879.5	0.312112931	0.386017149	0.420229243	0.351575266	0.475264716
879.55	0.433322776	0.35343449	0.361790349	0.403538817	0.454356022
879.6	0.618635621	0.33102882	0.377050449	0.366695379	0.497777358
879.65	0.803947466	0.30862314	0.392310541	0.329851952	0.541183723
879.7	0.669695309	0.321419449	0.494103627	0.489633535	0.480617118
879.75	0.535427153	0.334215747	0.595881705	0.649400129	0.420050543
879.8	0.448674995	0.307370035	0.686474777	0.801704733	0.497865997
879.85	0.361923837	0.280524311	0.777067842	0.954009348	0.575665481
879.9	0.046579679	0.328263578	0.6650539	0.851613973	0.597755994
879.95	-0.26874948	0.376002833	0.553055951	0.749234609	0.619846537
880	-0.13188364	0.285039077	0.619921995	0.578434255	0.43333411
880.05	0.0049822	0.194061311	0.686787032	0.407618912	0.246821712
880.1	0.293413039	0.292565535	0.521277063	0.29146058	0.375204344
880.15	0.581859878	0.391070747	0.355766086	0.175287258	0.503588006
880.2	0.471075716	0.406995949	0.339807103	0.372086946	0.460950697
880.25	0.360290553	0.42290514	0.323848113	0.568870645	0.418328418
880.3	0.23169939	0.34442332	0.202237115	0.758865354	0.300740169
880.35	0.103123226	0.265926489	0.080611112	0.948859074	0.183135949
880.4	0.139494062	0.432118648	0.241898101	0.858899805	0.214473759
880.45	0.175850897	0.598311796	0.403185083	0.768925546	0.245825599
880.5	0.318147732	0.480096934	0.464862058	0.796978297	0.301989468
880.55	0.460445566	0.361866061	0.526524027	0.825031059	0.358153367
880.6	0.5377264	0.433698176	0.516256988	0.697977832	0.548090295
880.65	0.615006232	0.505515282	0.505973943	0.570940615	0.738043253
880.7	0.465129065	0.501786376	0.305840891	0.370629409	0.656511241
880.75	0.315265897	0.49804246	0.105707832	0.170304213	0.574979258
880.8	0.319914728	0.494359533	0.156933766	0.223351027	0.527933305
880.85	0.324577558	0.490660595	0.208158693	0.276381853	0.480886382
880.9	0.334750388	0.446739647	0.328032614	0.342733688	0.422898488
880.95	0.344937218	0.402819688	0.447907527	0.409071534	0.364911624
881	0.479163047	0.412289718	0.524492434	0.506139391	0.32453279
881.05	0.613403875	0.421774738	0.601093334	0.603192258	0.284138985
881.1	0.592020703	0.453308746	0.664052226	0.760365136	0.30789321
881.15	0.57063753	0.484857744	0.727012112	0.917537024	0.331647464
881.2	0.316603357	0.419086732	0.640510991	0.713213923	0.430001748
881.25	0.062554183	0.353299708	0.554009864	0.508874833	0.528356062
881.3	-0.064785992	0.349067674	0.477412729	0.329850752	0.479082406
881.35	-0.192141167	0.344819629	0.400814587	0.150826683	0.429807779
881.4	-0.016518343	0.352259574	0.471174439	0.190826624	0.305033181
881.45	0.159104481	0.359684507	0.541534284	0.230812575	0.180258614
881.5	0.329997304	0.25993243	0.437272121	0.347457537	0.166156076
881.55	0.500905127	0.160179342	0.333009952	0.464102509	0.152053567
881.6	0.433455949	0.208544244	0.335208776	0.633909492	0.185924088
881.65	0.36599077	0.256908135	0.337392593	0.803716486	0.219810639
881.7	0.219775591	0.464193015	0.355032404	0.86744449	0.28777022
881.75	0.073559411	0.671461884	0.372658207	0.931187504	0.35574483
881.8	-0.096581769	0.564781743	0.370248004	0.893932529	0.37341047
881.85	-0.26672295	0.458116591	0.367838793	0.856678565	0.391077139
881.9	0.030955869	0.392131428	0.410381576	0.821300611	0.524359839
881.95	0.328648687	0.326147254	0.452909352	0.785922668	0.657626567
882	0.555556504	0.31689407	0.343199121	0.544794735	0.537460326
882.05	0.782479321	0.307625875	0.233489883	0.303682813	0.417294114
882.1	0.701205137	0.393175669	0.352403638	0.287469901	0.369530931
882.15	0.619930953	0.478725453	0.471316387	0.271256999	0.321767779
882.2	0.398688768	0.491842226	0.556629128	0.340051109	0.474535656
882.25	0.177460583	0.504942988	0.641926863	0.408845228	0.627303562
882.3	0.135554397	0.518044739	0.79344859	0.383934359	0.504162498
882.35	0.09364821	0.53113048	0.944954311	0.359008499	0.381035464
882.4	0.209426023	0.45263321	0.803567025	0.510139651	0.39020346
882.45	0.325203835	0.374150929	0.662165732	0.661269812	0.399386485
882.5	0.446139647	0.380080638	0.529155433	0.693991985	0.47674554
882.55	0.567075458	0.386009336	0.396161126	0.726729168	0.554104624
882.6	0.504371269	0.399126023	0.323728812	0.600195361	0.473595738
882.65	0.441682079	0.412242699	0.251296492	0.473676565	0.393087882
882.7	0.331171888	0.486577365	0.184708165	0.345830779	0.206958055
882.75	0.220646697	0.56089602	0.11813583	0.217985004	0.020813258
882.8	0.193618505	0.416404664	0.224139489	0.33649224	0.091581491
882.85	0.166589313	0.271913298	0.330159141	0.454983486	0.162348753
882.9	0.34027412	0.29335992	0.353795786	0.615177742	0.195122045
882.95	0.513958926	0.314823532	0.377433425	0.775357009	0.227880367
883	0.398016732	0.448865134	0.355309056	0.728596287	0.286592718
883.05	0.282075538	0.582892724	0.333199681	0.681820575	0.345306099
883.1	0.134761343	0.509201304	0.458720298	0.697147873	0.348324509
883.15	-0.012567853	0.435509873	0.584254909	0.712459182	0.35135895
883.2	-0.010102049	0.421099432	0.515027513	0.796802502	0.424430419
883.25	-0.007651246	0.406703979	0.44579911	0.881144832	0.497517919
883.3	0.297534556	0.280477516	0.3770287	0.627719173	0.398302448
883.35	0.602704358	0.154265043	0.308274283	0.374278524	0.299103007
883.4	0.66861616	0.189262558	0.33183486	0.318255885	0.303586595
883.45	0.73452896	0.224260063	0.355379429	0.262233258	0.308055213
883.5	0.625651761	0.335566557	0.338199992	0.13717964	0.412987861
883.55	0.51677456	0.446873041	0.321003548	0.012111034	0.517919538
883.6	0.239119359	0.583722513	0.441092096	0.145068437	0.414997245
883.65	-0.038534842	0.720556975	0.561164638	0.278025852	0.312089981
883.7	0.032900956	0.651077426	0.652001173	0.604037276	0.490157747
883.75	0.104336753	0.581581867	0.742837702	0.930048712	0.668240543
883.8	0.20322355	0.464159297	0.675791223	0.809817158	0.723551369
883.85	0.302109346	0.346736716	0.608760737	0.689585614	0.778847224
883.9	0.409434142	0.325474124	0.564694245	0.594546081	0.709646109
883.95	0.516773937	0.304197522	0.520642746	0.499506558	0.640461023
884	0.488768732	0.352713909	0.40537924	0.357943046	0.476640967
884.05	0.460747526	0.401215285	0.290115726	0.216379545	0.312804941
884.1	0.465335319	0.28176265	0.268952206	0.244036054	0.335690944
884.15	0.469922112	0.162310005	0.24777468	0.271677573	0.358561977
884.2	0.280890904	0.217449349	0.278415146	0.471926103	0.40859404
884.25	0.091873696	0.272572682	0.309055605	0.672175644	0.458625132
884.3	0.112467487	0.531721005	0.405004058	0.729495195	0.437871254
884.35	0.133046277	0.790869317	0.500967504	0.786799756	0.417102405
884.4	0.232787067	0.640014618	0.517874942	0.724765328	0.346696586
884.45	0.332512856	0.489144908	0.534782374	0.662714911	0.276290797
884.5	0.284441645	0.464678188	0.483940799	0.626605504	0.414045038
884.55	0.236370433	0.440196457	0.433100217	0.590480108	0.551785308
884.6	0.148367221	0.360874715	0.320551629	0.400607722	0.511988608
884.65	0.060365008	0.281552963	0.208004033	0.210750347	0.472206937
884.7	0.157556795	0.315008199	0.25848143	0.241076982	0.397681296
884.75	0.254749581	0.348449425	0.308957821	0.271404627	0.323140685
884.8	0.356673366	0.414329641	0.392913205	0.271687284	0.346821103
884.85	0.458596151	0.480195845	0.476867582	0.27195395	0.370500551
884.9	0.485429935	0.478373039	0.571090952	0.315251628	0.442505028
884.95	0.512249718	0.476550222	0.665315315	0.358548316	0.514494536
885	0.394339502	0.437145395	0.624666671	0.465154014	0.583875072
885.05	0.276428284	0.397740557	0.58401802	0.571774723	0.653270639
885.1	0.133128066	0.379911708	0.512852363	0.461934442	0.624003235
885.15	-0.010158153	0.362082848	0.441701698	0.352110172	0.594734861
885.2	-0.090974372	0.331206978	0.452215027	0.148122912	0.402595516
885.25	-0.171805592	0.300317096	0.462729349	-0.055863337	0.210455201
885.3	0.057299188	0.345491205	0.320426664	0.247321425	0.132282916
885.35	0.286403967	0.390681302	0.178108972	0.550521197	0.05411166
885.4	0.357626745	0.305209389	0.217126273	0.534384979	0.102144434
885.45	0.428848523	0.219738465	0.256144567	0.518249772	0.150178238
885.5	0.233332301	0.29474353	0.242045855	0.519188576	0.232666071
885.55	0.037831077	0.369764584	0.227932135	0.52012639	0.315153934
885.6	-0.126970146	0.544943628	0.302014409	0.604455214	0.287991827
885.65	-0.291786371	0.720122661	0.376096676	0.688768049	0.260815749
885.7	-0.147336596	0.538749684	0.392973936	0.643243895	0.282237701
885.75	-0.002887821	0.357377695	0.409850189	0.597719751	0.303659682
885.8	0.184056953	0.335367696	0.338989435	0.443109618	0.467568693
885.85	0.370986726	0.313372686	0.268128674	0.288515495	0.631477734
885.9	0.411279499	0.300883666	0.185594906	0.064662383	0.578665805
885.95	0.451572271	0.288410635	0.103045132	-0.159206719	0.525854905
886	0.372862042	0.352047593	0.221240351	-0.03300881	0.389516034
886.05	0.294135813	0.41570054	0.339420562	0.093190109	0.253178194
886.1	0.267808584	0.335524477	0.347004767	0.283383039	0.237644383
886.15	0.241466354	0.255362402	0.354603965	0.473561979	0.222109601
886.2	0.184194123	0.305419318	0.478049156	0.54012893	0.182283849
886.25	0.126921892	0.355477222	0.60150834	0.606695891	0.142473127
886.3	0.14444866	0.133073116	0.583991518	0.594160863	0.209855435
886.35	0.161975428	-0.089316001	0.566460688	0.581611845	0.277252772
886.4	0.137098195	0.036500871	0.484917852	0.382461838	0.333526139
886.45	0.112219961	0.162302733	0.403376009	0.183327841	0.389800535
886.5	-0.067045273	0.245868583	0.380747158	0.091202855	0.168394961
886.55	-0.246296508	0.329448423	0.358134301	-0.00090612	-0.053026583
886.6	-0.259516743	0.404393253	0.375927437	0.048860915	0.007260903
886.65	-0.272720979	0.479352071	0.393719567	0.09862796	0.067532418
886.7	-0.015631215	0.249837879	0.461850689	0.302250016	0.129238962
886.75	0.241458548	0.020323677	0.529981804	0.505871083	0.190944537
886.8	0.29733031	0.030783463	0.304136913	0.50862616	0.25228414
886.85	0.353202072	0.041244239	0.078292015	0.511381247	0.313608774
886.9	0.274948833	0.251808004	0.108490109	0.554022345	0.287775437
886.95	0.196696594	0.462356758	0.138688197	0.596648454	0.26194213
887	0.107655354	0.403786502	0.272111278	0.596351573	0.261972853
887.05	0.018615114	0.345216235	0.405534352	0.596054703	0.262018605
887.1	-0.083518127	0.353372957	0.35623442	0.552864843	0.253717387
887.15	-0.185651369	0.361513668	0.30691848	0.509659994	0.245416198
887.2	0.105206389	0.295069369	0.092471534	0.337870155	0.246103039
887.25	0.396048146	0.228626059	-0.12198942	0.166064327	0.24677391
887.3	0.374588903	0.253093738	-0.07021638	0.077419509	0.27790181
887.35	0.353144659	0.277561407	-0.018442347	-0.011210298	0.30902974
887.4	0.258457415	0.273938065	0.093831679	0.113339905	0.3269897
887.45	0.16375617	0.270314712	0.206106698	0.237890119	0.344948689
887.5	-0.039817076	0.342771348	0.39867371	0.387328343	0.246499708
887.55	-0.243390322	0.415227974	0.591239715	0.536765578	0.148049757
887.6	-0.073215569	0.268095589	0.612709714	0.616272823	0.231804835
887.65	0.096945184	0.120963193	0.634178706	0.695794079	0.315575943
887.7	0.290160936	0.047285787	0.63294369	0.509691345	0.40992108
887.75	0.483377687	-0.026390631	0.631707668	0.323573622	0.504251247
887.8	0.324207438	0.123183941	0.505106639	0.23398191	0.343637444
887.85	0.165052189	0.272758503	0.378504603	0.144391208	0.18302367
887.9	0.058692939	0.334519053	0.20782056	0.139043516	0.049097926
887.95	-0.047666312	0.396263593	0.037135511	0.133680835	-0.084828788
888	-0.033130563	0.316971123	0.099300454	0.253822165	-0.116078473
888.05	-0.018579815	0.237679641	0.161465391	0.373947505	-0.147328128
888.1	-0.085892068	0.171647149	0.24004832	0.547127855	-0.106036753
888.15	-0.153189321	0.105630646	0.318632243	0.720293216	-0.064761349
888.2	-0.061489574	0.230547132	0.385954159	0.768763588	0.070523085
888.25	0.030210171	0.355447608	0.453276068	0.81721897	0.205808549
888.3	0.081610917	0.337435072	0.44056597	0.787610363	0.226316042
888.35	0.133027661	0.319422527	0.427840865	0.758001766	0.246824565
888.4	0.016200405	0.31833097	0.274932754	0.64848218	0.268691117
888.45	-0.100626851	0.317240403	0.122024635	0.538963604	0.290572699
888.5	-0.105134108	0.238634825	0.03639251	0.325273039	0.304245311
888.55	-0.109641366	0.160014236	-0.049238622	0.111597484	0.317917952
888.6	0.042453376	0.210879636	0.151933239	0.11764794	0.274400623
888.65	0.194547117	0.261745026	0.353105093	0.123699406	0.230883324
888.7	0.327932858	0.359531405	0.32463294	0.094395883	0.174793054
888.75	0.461335598	0.457316774	0.29614478	0.06509237	0.118716814
888.8	0.272089338	0.382007131	0.456225613	0.069327868	0.062580604
888.85	0.082860076	0.306712478	0.61629044	0.073578376	0.006460423
888.9	-0.107881185	0.218936814	0.635059259	0.327462895	0.166998272
888.95	-0.298621447	0.13117614	0.653828072	0.581331425	0.32753715
889	-0.20866171	0.046863455	0.507892878	0.617259964	0.373620059
889.05	-0.118701973	-0.037464241	0.361942677	0.653172515	0.419716996
889.1	-0.031518237	-0.046290948	0.291768469	0.464674076	0.409601964
889.15	0.055679498	-0.055133665	0.221593254	0.276190647	0.399501961
889.2	0.146128233	0.054706606	0.082128033	0.243912229	0.196850988
889.25	0.236575967	0.164531868	-0.057321196	0.211648822	-0.005815956
889.3	0.186887701	0.084339118	0.034353569	0.289843425	-0.02989287
889.35	0.137184434	0.004131358	0.126044326	0.368023038	-0.053985754
889.4	0.016619167	0.096408587	0.142920077	0.501881663	-0.172865609
889.45	-0.103931101	0.188701805	0.159811821	0.635725297	-0.291730434
889.5	-0.228159369	0.357654012	0.297339558	0.653708942	-0.30355423
889.55	-0.352386638	0.526607209	0.434852288	0.671692598	-0.315363995
889.6	-0.125127908	0.411884395	0.462578011	0.647714264	-0.091241732
889.65	0.102145822	0.297160571	0.490303728	0.623736941	0.132881562
889.7	0.278516551	0.259936735	0.437157437	0.538128628	0.446068885
889.75	0.454902279	0.222727889	0.38401114	0.452520326	0.759272238
889.8	0.378648008	0.315265033	0.270943836	0.275176034	0.62659862
889.85	0.302393735	0.407802165	0.157876525	0.097816753	0.493925032
889.9	0.198231462	0.318621287	0.138910207	0.044862482	0.269866474
889.95	0.094069188	0.229441398	0.119942882	-0.008091778	0.045822945
890	0.055382914	0.225664498	0.19094255	0.107242972	0.140917446
890.05	0.016695639	0.221887588	0.261942211	0.222577733	0.236011977
890.1	-0.014208636	0.131258667	0.287729866	0.254675504	0.203267537
890.15	-0.045113912	0.040643735	0.313516513	0.286774286	0.170524127
890.2	0.054672811	0.034562792	0.286570154	0.322137079	0.116219747
890.25	0.154444534	0.028497839	0.259607788	0.357516881	0.061915396
890.3	-0.016673743	-0.016859125	0.239527415	0.275631695	0.178418075
890.35	-0.187807022	-0.0622171	0.219462035	0.193761519	0.294920783
890.4	-0.2727433	-0.003814085	0.210505648	0.170836353	0.262100521
890.45	-0.35769458	0.054588919	0.201549255	0.147912198	0.229296289
890.5	-0.26648286	0.072265912	0.142832854	0.085558054	0.157673086
890.55	-0.17527214	0.089927894	0.084102447	0.02318892	0.086064913
890.6	0.062408579	-0.095200134	0.128536032	0.159855796	0.13051577
890.65	0.300104297	-0.280327173	0.172954611	0.296537684	0.174966656
890.7	0.265995015	-0.155976223	0.091869183	0.316062581	0.087596572
890.75	0.231900732	-0.031610284	0.010799748	0.335572489	0.000226518
890.8	-0.010292552	0.260679645	0.019619306	0.382624408	0.005783493
890.85	-0.252500836	0.552968563	0.028422858	0.429661337	0.011339498
890.9	-0.24908912	0.444471471	0.180202402	0.454344277	0.078541533
890.95	-0.245676405	0.335957367	0.33196694	0.479026227	0.145727597
891	-0.066757691	0.250149253	0.31460247	0.418489188	0.31758969
891.05	0.112161023	0.164326128	0.297252994	0.357951159	0.489466814
891.1	0.192995736	0.077662993	0.231273511	0.247639141	0.455578967
891.15	0.273846449	-0.009014154	0.165310021	0.137312133	0.42167615
891.2	0.325140161	-0.036152311	0.115200524	0.147560136	0.338457362
891.25	0.376434872	-0.063290478	0.06507502	0.157792149	0.255237604
891.3	0.100717583	-0.025151657	0.06211551	0.213175173	0.266241876
891.35	-0.174983707	0.013002154	0.059154992	0.268544207	0.277245177
891.4	-0.161133997	0.117867954	0.242718468	0.415693252	0.150737508
891.45	-0.147270288	0.222733744	0.426280936	0.562828308	0.024213869
891.5	-0.029691579	0.242485522	0.518062398	0.629487373	0.095307259
891.55	0.087887129	0.26223729	0.609844853	0.69616245	0.166415679
891.6	0.164845836	0.289222048	0.592937301	0.487721537	0.334905128
891.65	0.241821543	0.316206794	0.576015743	0.279295634	0.503395607
891.7	0.107721249	0.33481453	0.540966177	0.181236742	0.462382116
891.75	-0.026379045	0.353437255	0.505916604	0.083177861	0.421353654
891.8	-0.22561934	0.326908969	0.403347025	0.16634699	0.379089222
891.85	-0.424858635	0.300396673	0.300777439	0.249532129	0.33682582
891.9	-0.289762931	0.079593366	0.285487845	0.293349279	0.187749447
891.95	-0.154668228	-0.141208952	0.270214245	0.33718244	0.038674104
